alien_id,alien_name,alien_type,alien_color,witness_id,witness_name,witness_last_name,witness_address,witness_age,location_id,lat,lon,place,country,region,time_of_day
3,bobrobot,r2d2,yellow,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,118,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,12,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,68,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,124,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,57,Sarah,George,"5830 Dennis Loaf\nJeffreychester, PA 56275",53,74,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,31,Emily,Hart,"43615 Anthony Brook\nNew Penny, SC 98282",43,44,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,43,Lisa,Vega,"8139 Holden Courts\nChristinabury, AL 47970",42,4,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,60,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,26,Jennifer,Powers,"056 Joyce Spring\nNew Caitlin, IA 08345",22,136,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,93,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,2,Brittany,Taylor,"6377 Flores Ports\nWest Julietown, AK 62305",37,24,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,144,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,5,Scott,Harris,"12502 Kenneth Club Suite 456\nNew Zachary, WV 96762",39,138,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,80,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,143,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,5,Scott,Harris,"12502 Kenneth Club Suite 456\nNew Zachary, WV 96762",39,27,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,55,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,54,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,53,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,75,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,155,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,6,Bianca,Henry,"00250 Adrian Centers\nEast Charlotte, HI 25778",33,149,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,42,Heather,Barr,Unit 8436 Box 5678\nDPO AE 54253,38,144,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,4,Daniel,Murray,"6272 Anderson Union\nLake Paul, ME 29357",24,164,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,80,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,102,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,129,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,35,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,24,Joel,Reeves,"132 Cameron Lane Apt. 446\nAyalastad, AK 01938",28,124,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,70,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,23,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
5,ydav4ik,c3h7oh,green,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,117,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,6,Bianca,Henry,"00250 Adrian Centers\nEast Charlotte, HI 25778",33,79,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,134,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,116,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,10,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,107,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,151,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,72,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,30,Jessica,Smith,"0460 Bauer Drive\nMcintoshbury, NJ 81783",28,120,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,39,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
3,bobrobot,r2d2,yellow,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,86,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,100,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,119,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,29,Dennis,Ingram,"0116 Hudson Hill\nWest Maureen, CT 03479",23,8,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,13,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,116,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,32,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,36,Andrew,Holloway,"199 Eric Square\nBarnesmouth, OK 18566",35,1,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,114,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,83,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,87,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,42,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,night
1,kraken,g18rv44K,green,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,94,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,39,Brittany,Ferrell,"525 Mccoy Shore Apt. 429\nWest Blake, AK 54312",29,67,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,42,Heather,Barr,Unit 8436 Box 5678\nDPO AE 54253,38,95,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,97,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,69,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,107,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,110,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,24,Joel,Reeves,"132 Cameron Lane Apt. 446\nAyalastad, AK 01938",28,144,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,2,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,50,Theresa,Marshall,"936 Tucker Harbor Suite 175\nPort Lori, AZ 05801",38,59,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,63,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,10,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,17,Sue,Kemp,"1691 Ellis Curve Suite 456\nPort Barryton, DE 31453",44,22,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,8,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,68,Kyle,Summers,"PSC 7058, Box 6183\nAPO AA 35700",37,44,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,46,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,119,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,132,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,133,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,153,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,66,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,72,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,17,Sue,Kemp,"1691 Ellis Curve Suite 456\nPort Barryton, DE 31453",44,152,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,29,Dennis,Ingram,"0116 Hudson Hill\nWest Maureen, CT 03479",23,61,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,128,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,160,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,39,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
4,byrav4ik,c2h5oh,blue,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,84,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,16,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,114,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,54,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,45,Andrew,Taylor,"6196 William Locks Apt. 148\nNew Thomas, NE 21412",31,8,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,39,Brittany,Ferrell,"525 Mccoy Shore Apt. 429\nWest Blake, AK 54312",29,32,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,43,Lisa,Vega,"8139 Holden Courts\nChristinabury, AL 47970",42,98,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,139,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,137,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,105,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,28,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,night
2,thqurma,g18rv44K,yellow,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,35,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,68,Kyle,Summers,"PSC 7058, Box 6183\nAPO AA 35700",37,163,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,54,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,58,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,1,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,7,45.99194,29.41824,Artsyz,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,56,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,61,Patrick,Reese,"PSC 3941, Box 0259\nAPO AA 08797",45,93,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,35,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,14,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,158,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,128,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,18,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,47,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,65,Tonya,Hill,"54501 Carter Courts Suite 388\nSouth Robert, MD 11035",49,113,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,61,Patrick,Reese,"PSC 3941, Box 0259\nAPO AA 08797",45,148,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,53,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,105,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,38,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,33,Aaron,Morgan,USNV Martin\nFPO AP 21338,52,46,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,82,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,103,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,119,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,19,Richard,Crawford,"94388 Tiffany Walk Apt. 953\nJenniferfurt, VA 20562",33,47,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,128,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,31,Emily,Hart,"43615 Anthony Brook\nNew Penny, SC 98282",43,157,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,29,Dennis,Ingram,"0116 Hudson Hill\nWest Maureen, CT 03479",23,80,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,63,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,159,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,50,Theresa,Marshall,"936 Tucker Harbor Suite 175\nPort Lori, AZ 05801",38,49,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,11,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,141,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,136,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,26,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,76,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,115,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,112,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,20,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,39,Brittany,Ferrell,"525 Mccoy Shore Apt. 429\nWest Blake, AK 54312",29,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,72,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,68,Kyle,Summers,"PSC 7058, Box 6183\nAPO AA 35700",37,145,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,55,Ruben,King,"79281 Sarah Plaza\nNorth Matthewborough, DC 61921",36,144,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,43,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,76,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,28,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,day
3,bobrobot,r2d2,yellow,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,36,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,37,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
6,c/\0H,c2h5oh,white,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,9,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,156,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,157,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,42,Heather,Barr,Unit 8436 Box 5678\nDPO AE 54253,38,150,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,50,Theresa,Marshall,"936 Tucker Harbor Suite 175\nPort Lori, AZ 05801",38,26,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,125,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
4,byrav4ik,c2h5oh,blue,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,9,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,69,Ryan,Terry,"PSC 2853, Box 3234\nAPO AP 24917",47,104,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,29,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,8,45.99194,29.41824,Artsyz,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,16,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,night
